;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:21:40;0,36;-91,9;0,5;215;33,8;10,0
;;;00:21:40;0,34;-92,5;0,5;235;33,8;10,0
;;;00:21:41;0,32;-92,9;0,5;219;33,8;10,0
;;;00:21:41;0,30;-93,4;0,5;202;33,8;10,0
;;;00:21:42;0,27;-93,8;0,5;201;33,8;10,0
;;;00:21:42;0,25;-94,1;0,5;235;33,8;10,0
;;;00:21:43;0,23;-94,4;0,5;187;33,8;10,0
;;;00:21:43;0,21;-94,7;0,5;219;34,7;10,0
;;;00:21:43;0,19;-95,0;0,5;234;34,8;10,0
;;;00:21:44;0,17;-95,2;0,5;203;34,8;10,0
;;;00:21:44;0,14;-95,4;0,5;225;34,8;10,0
;;;00:21:45;0,12;-95,6;0,5;276;34,8;10,0
;;;00:21:45;0,10;-95,8;0,5;195;34,8;10,0
;;;00:21:46;0,08;-96,1;0,5;200;34,8;10,0
;;;00:21:47;0,03;-96,0;0,5;65;34,8;9,9
;;;00:21:48;0,01;-95,9;0,5;343;34,8;10,0
;;;00:21:48;-0,03;-95,9;0,5;272;34,8;10,0
;;;00:21:48;-0,06;-95,9;0,5;624;34,8;10,0
;;;00:21:49;-0,11;-95,9;0,5;304;34,3;10,0
;;;00:21:49;-0,14;-95,9;0,5;499;32,7;10,0
;;;00:21:49;-0,16;-95,9;0,5;297;32,7;10,0
;;;00:21:50;-0,19;-95,9;0,5;665;32,7;10,0
;;;00:21:50;-0,22;-95,9;0,5;321;32,7;10,0
;;;00:21:50;-0,24;-95,9;0,5;377;32,7;10,0
;;;00:21:51;-0,28;-95,9;0,5;409;32,7;10,0
;;;00:21:51;-0,30;-95,9;0,5;389;33,5;10,0
;;;00:21:51;-0,33;-95,9;0,5;370;33,8;10,0
;;;00:21:51;-0,36;-95,9;0,5;303;33,8;10,0
;;;00:21:52;-0,39;-95,9;0,5;611;33,8;10,0
;;;00:21:52;-0,41;-95,9;0,5;292;32,9;10,0
;;;00:21:52;-0,44;-95,9;0,5;243;32,7;10,0
;;;00:21:53;-0,48;-95,9;0,5;302;33,5;10,0
;;;00:21:53;-0,52;-95,9;0,5;250;34,8;10,1
;;;00:21:54;-0,55;-95,9;0,5;315;34,8;10,1
;;;00:21:54;-0,57;-95,9;0,5;519;34,8;10,0
;;;00:21:54;-0,60;-95,9;0,5;438;34,8;10,0
;;;00:21:54;-0,62;-95,9;0,5;341;34,8;10,0
;;;00:21:55;-0,65;-95,9;0,5;487;34,8;10,0
;;;00:21:55;-0,68;-95,9;0,5;399;33,8;10,0
;;;00:21:55;-0,70;-95,9;0,5;357;33,8;10,0
;;;00:21:56;-0,72;-95,9;0,5;350;33,8;10,0
;;;00:21:56;-0,75;-95,9;0,5;389;34,4;10,0
;;;00:21:56;-0,78;-95,9;0,5;370;34,8;10,0
;;;00:21:56;-0,81;-95,9;0,5;370;34,8;10,0
;;;00:21:57;-0,84;-95,9;0,5;535;34,6;10,0
;;;00:21:57;-0,87;-95,9;0,5;290;33,8;10,0
;;;00:21:57;-0,90;-95,9;0,5;282;33,8;10,0
;;;00:21:58;-0,93;-95,9;0,5;277;33,8;10,0
;;;00:21:58;-0,95;-95,9;0,5;414;33,8;10,0
;;;00:21:58;-0,98;-95,9;0,5;317;33,8;10,0
;;;00:21:59;-1,01;-95,9;0,5;337;34,0;10,0
;;;00:21:59;-1,04;-95,9;0,5;360;34,8;10,0
;;;00:21:59;-1,06;-95,9;0,5;389;34,8;10,0
;;;00:22:00;-1,09;-95,9;0,5;341;34,8;10,0
;;;00:22:00;-1,12;-95,9;0,5;370;34,0;10,0
;;;00:22:00;-1,14;-95,9;0,5;350;33,8;10,0
;;;00:22:01;-1,17;-95,9;0,5;350;33,8;10,0
;;;00:22:01;-1,19;-95,9;0,5;487;33,8;10,0
;;;00:22:01;-1,21;-95,9;0,5;302;33,8;10,0
;;;00:22:01;-1,24;-95,9;0,5;470;33,8;10,0
;;;00:22:02;-1,27;-95,9;0,5;350;33,8;10,0
;;;00:22:02;-1,29;-95,9;0,5;418;33,8;10,0
;;;00:22:02;-1,31;-95,9;0,5;357;33,8;10,0
;;;00:22:02;-1,34;-95,9;0,5;448;33,8;10,0
;;;00:22:03;-1,37;-95,9;0,5;380;33,3;10,0
;;;00:22:03;-1,40;-95,9;0,5;398;32,7;10,0
;;;00:22:04;-1,44;-95,9;0,5;474;32,7;10,0
;;;00:22:04;-1,47;-95,9;0,5;368;32,7;10,0
;;;00:22:04;-1,49;-95,9;0,5;350;32,7;10,0
;;;00:22:14;-1,49;-95,9;0,5;4;32,6;10,0
;;;00:22:24;-1,49;-95,9;0,5;0;32,6;10,0
;;;00:22:34;-1,49;-95,9;0,8;0;32,1;10,0
;;;00:22:44;-1,49;-95,9;1,2;0;31,7;9,8
;;;00:22:54;-1,49;-95,9;1,2;0;14,1;5,8
;;;00:23:05;-1,49;-95,9;1,2;0;-6,5;2,6
;;;00:23:15;-1,49;-95,9;1,2;1;-17,0;0,0
;;;00:23:25;-1,49;-95,9;1,2;2;-17,0;0,0
;;;00:23:33;-1,47;-95,9;1,2;9;-17,0;0,0
;;;00:23:39;-1,45;-95,9;1,2;15;-15,7;0,0
;;;00:23:49;-1,43;-95,9;1,2;9;-10,6;0,0
;;;00:23:59;-1,43;-95,9;1,2;0;-7,6;0,0
;;;00:24:09;-1,43;-95,9;1,2;0;-6,3;0,0
;;;00:24:19;-1,43;-95,9;1,2;0;-6,2;0,0
;;;00:24:29;-1,43;-95,9;1,2;0;-6,2;0,0
;;;00:24:39;-1,43;-95,9;1,2;0;-6,2;0,0
;;;00:24:49;-1,43;-95,9;1,2;0;-6,2;0,0
;;;00:25:00;-1,43;-95,9;1,2;0;-6,2;0,0
;;;00:25:09;-1,45;-95,9;1,2;8;-6,2;0,0
;;;00:25:19;-1,47;-95,9;1,2;7;-6,2;0,0
;;;00:25:23;-1,49;-95,9;1,2;18;-6,2;0,0
;;;00:25:33;-1,50;-95,9;1,2;9;-6,2;0,0
;;;00:25:44;-1,48;-95,9;1,2;8;-6,2;0,0
;;;00:25:45;-1,46;-95,9;1,2;72;-6,2;0,0
;;;00:25:45;-1,42;-95,9;1,2;252;-6,2;0,0
;;;00:25:45;-1,37;-95,9;1,2;645;-6,2;0,0
;;;00:25:46;-1,34;-95,9;1,2;389;-6,2;0,0
;;;00:25:46;-1,30;-95,9;1,2;421;-6,2;0,0
;;;00:25:46;-1,28;-95,9;1,2;649;-6,2;0,0
;;;00:25:46;-1,26;-95,9;1,2;487;-6,2;0,0
;;;00:25:46;-1,23;-95,9;1,2;730;-6,2;0,0
;;;00:25:47;-1,20;-95,9;1,2;496;-6,2;0,0
;;;00:25:47;-1,18;-95,9;1,2;316;-6,2;0,0
;;;00:25:47;-1,16;-95,9;1,2;462;-6,2;0,0
;;;00:25:47;-1,14;-95,9;1,2;519;-6,2;0,0
;;;00:25:48;-1,12;-95,9;1,2;365;-6,2;0,0
;;;00:25:48;-1,09;-95,9;1,2;400;-6,2;0,0
;;;00:25:48;-1,06;-95,9;1,2;1265;-6,2;0,0
;;;00:25:48;-1,03;-95,9;1,2;506;-6,2;0,0
;;;00:25:48;-1,01;-95,9;1,2;454;-6,2;0,0
;;;00:25:49;-0,99;-95,9;1,2;401;-6,2;0,0
;;;00:25:49;-0,96;-95,9;1,2;389;-6,2;0,0
;;;00:25:49;-0,93;-95,9;1,2;308;-6,2;0,0
;;;00:25:49;-0,89;-95,9;1,2;616;-6,2;0,0
;;;00:25:50;-0,86;-95,9;1,2;496;-6,2;0,0
;;;00:25:50;-0,84;-95,9;1,2;389;-6,2;0,0
;;;00:25:50;-0,81;-95,9;1,2;316;-6,2;0,0
;;;00:25:51;-0,78;-95,9;1,2;335;-6,2;0,0
;;;00:25:51;-0,76;-95,9;1,2;1265;-6,2;0,0
;;;00:25:51;-0,74;-95,9;1,2;746;-6,2;0,0
;;;00:25:51;-0,72;-95,9;1,2;551;-6,2;0,0
;;;00:25:51;-0,70;-95,9;1,2;389;-6,2;0,0
;;;00:25:52;-0,67;-95,9;1,2;551;-6,2;0,0
;;;00:25:52;-0,65;-95,9;1,2;487;-6,2;0,0
;;;00:25:52;-0,63;-95,9;1,2;422;-6,2;0,0
;;;00:25:52;-0,61;-95,9;1,2;535;-6,2;0,0
;;;00:25:52;-0,59;-95,9;1,2;365;-6,2;0,0
;;;00:25:53;-0,57;-95,9;1,2;487;-6,2;0,0
;;;00:25:53;-0,54;-95,9;1,2;535;-6,2;0,0
;;;00:25:53;-0,52;-95,9;1,2;616;-6,2;0,0
;;;00:25:53;-0,50;-95,9;1,2;389;-6,2;0,0
;;;00:25:53;-0,48;-95,9;1,2;487;-6,2;0,0
;;;00:25:54;-0,45;-95,9;1,2;389;-6,2;0,0
;;;00:25:54;-0,43;-95,9;1,2;487;-6,2;0,0
;;;00:25:54;-0,41;-95,9;1,2;487;-6,2;0,0
;;;00:25:54;-0,39;-95,9;1,2;405;-6,2;0,0
;;;00:25:54;-0,37;-95,9;1,2;503;-6,2;0,0
;;;00:25:55;-0,35;-95,9;1,2;365;-6,2;0,0
;;;00:25:55;-0,33;-95,9;1,2;503;-6,2;0,0
;;;00:25:55;-0,30;-95,9;1,2;454;-6,2;0,0
;;;00:25:55;-0,28;-95,9;1,2;341;-6,2;0,0
;;;00:26:05;-0,28;-95,9;1,2;11;-6,2;0,0
;;;00:26:15;-0,28;-95,9;1,2;7;-6,2;0,0
;;;00:26:25;-0,28;-95,9;1,2;1;-6,2;0,0
;;;00:26:35;-0,28;-95,9;1,2;4;-6,2;0,0
;;;00:26:46;-0,28;-95,9;1,2;0;-6,2;0,0
;;;00:26:56;-0,28;-95,9;1,2;0;-6,2;0,0
;;;00:27:06;-0,28;-95,9;1,2;0;-6,2;0,0
;;;00:27:16;-0,28;-95,9;1,2;1;-6,2;0,0
;;;00:27:26;-0,28;-95,9;1,2;2;-6,2;0,0
;;;00:27:36;-0,28;-95,9;1,2;1;-6,2;0,0
;;;00:27:46;-0,28;-95,9;1,2;1;-6,2;0,0
;;;00:27:51;-0,28;-95,9;1,2;10;-6,2;0,0
